common_name,transect,transect_section,OBs,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36,distbegin,distend,Factor,true_counts
Common Chiffchaff,10,5,Matthew Morgan,12,6,2024,4,07:08:00,07:51:00,2,1,1,1,Yes,F,1,3,8,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.225,4.444444444444445
Common Chiffchaff,19,5,Matthew Morgan,15,6,2023,1,07:08:00,07:50:00,1,1,1,1,No,F,1,3,6,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.179,5.58659217877095
Common Chiffchaff,21,6,Africa Gomez,12,5,2024,3,07:50:00,08:21:00,1,1,1,1,No,F,1,3,3,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,17,6,Matthew Morgan,17,6,2024,4,07:49:00,08:30:00,2,1,1,1,Yes,F,1,3,8,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.225,4.444444444444445
Common Chiffchaff,12,4,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,7,7,Matthew Morgan,6,5,2024,3,07:58:00,08:36:00,1,1,1,1,No,F,1,7,8,2,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,11.1731843575419
Common Chiffchaff,7,10,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,1,NA,closed,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.163,6.134969325153374
Common Chiffchaff,15,5,Africa Gomez,6,5,2024,3,07:03:00,07:42:00,2,1,1,1,Yes,F,1,3,3,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,13,5,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,3,5,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.225,4.444444444444445
Common Chiffchaff,10,1,Matthew Morgan/Africa Gomez,9,5,2024,3,06:53:00,07:36:00,1,1,1,1,Yes,F,1,3,8,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,15,1,Africa Gomez,6,5,2024,3,07:03:00,07:42:00,2,1,1,1,Yes,F,1,3,3,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.225,4.444444444444445
Common Chiffchaff,13,5,Matthew Morgan,10,6,2023,1,07:00:00,08:08:00,1,1,2,1,Yes,G,7,6,7,2,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,11.1731843575419
Common Chiffchaff,14,8,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,1,NA,closed,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.163,6.134969325153374
Common Chiffchaff,4,7,Matthew Morgan,16,6,2023,1,08:05:00,08:35:00,1,1,1,1,No,F,1,3,6,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,10,1,Matthew Morgan,17,6,2023,1,07:10:00,08:06:00,1,1,1,1,Yes,F,1,3,8,2,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,11.1731843575419
Common Chiffchaff,4,7,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,5,6,Matthew Morgan,21,6,2024,4,08:08:00,08:30:00,1,1,1,1,No,F,1,5,5,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.179,5.58659217877095
Common Chiffchaff,21,10,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,14,7,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,1,NA,closed,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.163,6.134969325153374
Common Chiffchaff,14,9,Matthew Morgan,1,5,2024,3,08:01:00,08:48:00,3,1,1,1,No,F,1,3,8,1,NA,closed,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.163,6.134969325153374
Common Chiffchaff,8,4,Matthew Morgan,6,5,2024,3,07:03:00,07:47:00,1,1,1,1,Yes,F,1,7,8,1,NA,closed,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.163,6.134969325153374
Common Chiffchaff,2,4,Africa Gomez,13,6,2023,1,07:00:00,07:21:00,1,1,1,1,No,F,1,3,2,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,11,10,Matthew Morgan,12,6,2024,4,08:06:00,08:34:00,2,1,1,1,No,F,1,5,2,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.179,5.58659217877095
Common Chiffchaff,21,6,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,10,4,Matthew Morgan,17,6,2023,1,07:10:00,08:06:00,1,1,1,1,Yes,F,1,3,8,1,NA,closed,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.163,6.134969325153374
Common Chiffchaff,20,7,Matthew Morgan,15,6,2023,1,08:02:00,09:00:00,1,1,1,1,Yes,F,1,3,6,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.225,4.444444444444445
Common Chiffchaff,7,7,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,15,3,Africa Gomez,19,6,2024,4,06:55:00,07:47:00,2,1,1,1,Yes,F,1,3,3,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.225,4.444444444444445
Common Chiffchaff,15,4,Africa Gomez,19,6,2024,4,06:55:00,07:47:00,2,1,1,1,Yes,F,1,3,3,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,4,9,Matthew Morgan,16,6,2023,1,08:05:00,08:35:00,1,1,1,1,No,F,1,3,6,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.225,4.444444444444445
Common Chiffchaff,17,10,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.225,4.444444444444445
Common Chiffchaff,20,7,Matthew Morgan,3,5,2024,3,08:07:00,08:49:00,1,1,1,1,Yes,F,1,3,6,3,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.225,13.333333333333332
Common Chiffchaff,6,2,Matthew Morgan,21,6,2024,4,07:21:00,08:00:00,1,1,1,1,Yes,H,3,6,6,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
Common Chiffchaff,17,6,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,1,NA,open,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.225,4.444444444444445
Common Chiffchaff,11,10,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.179,5.58659217877095
Common Chiffchaff,17,7,Matthew Morgan,3,5,2024,3,07:40:00,08:22:00,2,1,1,1,Yes,G,7,6,7,1,NA,semi,9,Phylloscopus collybita,Phylloscopidae,Passeriformes,AVIBASE-F9F4B04D,17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,small,green,NA,25,100,0.179,5.58659217877095
Common Gull,15,1,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,2,NA,open,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.297,6.734006734006734
Common Gull,2,3,Africa Gomez,28,1,2024,2,08:54:00,09:23:00,1,1,1,1,No,F,1,3,8,4,NA,closed,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.289,13.84083044982699
Common Gull,2,5,Africa Gomez,28,1,2024,2,08:54:00,09:23:00,1,1,1,1,No,F,1,3,8,22,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.295,74.57627118644068
Common Gull,5,8,Matthew Morgan,2,2,2024,2,10:29:00,10:57:00,3,1,2,1,No,H,3,6,6,1,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.295,3.3898305084745766
Common Gull,19,4,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,2,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.295,6.779661016949153
Common Gull,3,3,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,2,NA,open,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.297,6.734006734006734
Common Gull,5,7,Matthew Morgan,2,2,2024,2,10:29:00,10:57:00,3,1,2,1,No,H,3,6,6,28,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.295,94.91525423728814
Common Gull,3,2,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,2,NA,open,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.297,6.734006734006734
Common Gull,21,8,Matthew Morgan,13,2,2024,2,09:10:00,09:40:00,3,1,2,2,No,F,1,3,2,2,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.295,6.779661016949153
Common Gull,16,10,Africa Gomez,3,2,2024,2,10:04:00,10:27:00,3,1,1,1,No,F,1,3,2,3,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.295,10.16949152542373
Common Gull,2,5,Africa Gomez,28,1,2024,2,08:54:00,09:23:00,1,1,1,1,No,F,1,3,8,5,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.295,16.949152542372882
Common Gull,15,1,Africa Gomez,3,2,2024,2,09:09:00,09:51:00,3,1,1,1,Yes,F,1,3,3,15,NA,open,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.297,50.505050505050505
Common Gull,8,1,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,6,NA,open,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.297,20.202020202020204
Common Gull,19,5,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,1,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.295,3.3898305084745766
Common Gull,13,2,Matthew Morgan,22,1,2024,2,09:07:00,09:49:00,2,1,3,1,Yes,G,7,6,7,1,NA,semi,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.295,3.3898305084745766
Common Gull,1,10,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,4,NA,closed,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,25,100,0.289,13.84083044982699
Common Gull,22,1,Matthew Morgan,13,2,2024,2,08:30:00,08:57:00,3,1,2,2,Yes,F,1,1,2,1,NA,open,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.297,3.367003367003367
Common Gull,3,4,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,3,NA,open,10,Larus canus,Laridae,Charadriiformes,AVIBASE-00DA9D91,10,4,4,2,4,47.8,16.6,5.5,10.1,49.4,351,206.2,145.9,58.6,133.8,412.5,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Omnivore,Terrestrial,large,amber,NA,0,25,0.297,10.101010101010102
Common House-Martin,21,8,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,2,NA,semi,11,Delichon urbicum,Hirundinidae,Passeriformes,AVIBASE-E4BB82F5,33,18,15,0,4,10.7,4.8,3.7,2.9,11.3,108.1,58.9,49.5,54.3,61.3,14.5,Dunning,NA,NO,NA,NA,Human Modified,3,3,Carnivore,Invertivore,Aerial,small,red,NA,0,25,0.179,11.1731843575419
Common House-Martin,17,9,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,1,NA,open,11,Delichon urbicum,Hirundinidae,Passeriformes,AVIBASE-E4BB82F5,33,18,15,0,4,10.7,4.8,3.7,2.9,11.3,108.1,58.9,49.5,54.3,61.3,14.5,Dunning,NA,NO,NA,NA,Human Modified,3,3,Carnivore,Invertivore,Aerial,small,red,NA,25,100,0.225,4.444444444444445
Common Kingfisher,20,9,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,2,NA,semi,12,Alcedo atthis,Alcedinidae,Coraciiformes,AVIBASE-9505E03D,12,2,4,6,4,42.2,32.5,5.7,7.4,9.9,73.3,19.3,52.6,26.9,32.3,31.1,Dunning,NA,NO,NA,NA,Riverine,2,1,Carnivore,Aquatic predator,Insessorial,medium,green,NA,0,25,0.238,8.403361344537815
Common Kingfisher,17,9,Matthew Morgan,27,1,2024,2,10:20:00,11:02:00,1,1,3,1,Yes,G,7,6,7,1,NA,open,12,Alcedo atthis,Alcedinidae,Coraciiformes,AVIBASE-9505E03D,12,2,4,6,4,42.2,32.5,5.7,7.4,9.9,73.3,19.3,52.6,26.9,32.3,31.1,Dunning,NA,NO,NA,NA,Riverine,2,1,Carnivore,Aquatic predator,Insessorial,medium,green,NA,0,25,0.269,3.717472118959108
